Time,AirTemp,Humidity,Pressure,Rainfall,TrackTemp,WindDirection,WindSpeed,Season,Round,Time_Sec
0 days 01:14:47.044000,18.9,57.4,1013.8,False,39.1,238,1.8,2019,4,4487.044
0 days 01:15:47.062000,18.7,56.9,1013.8,False,38.6,199,1.6,2019,4,4547.062
0 days 01:16:47.079000,18.8,56.5,1013.8,False,38.7,231,2.7,2019,4,4607.079
0 days 01:17:47.086000,19.0,56.2,1013.7,False,38.7,173,1.5,2019,4,4667.086
0 days 01:18:47.102000,19.1,54.5,1013.8,False,38.7,250,0.7,2019,4,4727.102
0 days 01:19:47.117000,18.9,53.3,1013.8,False,38.6,210,1.7,2019,4,4787.117
0 days 01:20:47.137000,19.2,52.4,1013.8,False,38.5,214,1.9,2019,4,4847.137
0 days 01:21:47.159000,19.4,52.4,1013.8,False,38.5,207,1.9,2019,4,4907.159
0 days 01:22:47.174000,19.5,52.2,1013.7,False,38.5,194,1.8,2019,4,4967.174
0 days 01:23:47.705000,19.8,52.0,1013.7,False,38.5,241,1.7,2019,4,5027.705
0 days 01:24:47.189000,19.7,51.6,1013.7,False,38.4,256,1.7,2019,4,5087.189
0 days 01:25:47.199000,19.7,51.6,1013.7,False,38.3,204,2.9,2019,4,5147.199
0 days 01:26:47.214000,19.7,52.3,1013.7,False,38.1,222,1.5,2019,4,5207.214
0 days 01:27:47.222000,19.5,52.3,1013.6,False,38.0,208,1.7,2019,4,5267.222
0 days 01:28:47.240000,19.3,53.3,1013.7,False,37.9,202,1.7,2019,4,5327.24
0 days 01:29:47.253000,19.4,52.6,1013.7,False,37.9,214,1.2,2019,4,5387.253
0 days 01:30:47.265000,19.5,52.9,1013.6,False,37.7,168,1.6,2019,4,5447.265
0 days 01:31:47.709000,19.7,52.7,1013.7,False,37.7,212,1.8,2019,4,5507.709
0 days 01:32:47.296000,19.7,52.9,1013.7,False,37.6,225,1.6,2019,4,5567.296
0 days 01:33:47.614000,19.5,52.9,1013.7,False,37.5,0,1.5,2019,4,5627.614
0 days 01:34:47.507000,19.6,52.7,1013.6,False,37.6,263,1.8,2019,4,5687.507
0 days 01:35:47.693000,19.7,52.2,1013.6,False,37.6,179,1.2,2019,4,5747.693
0 days 01:36:47.871000,19.6,52.5,1013.6,False,37.4,171,1.4,2019,4,5807.871
0 days 01:37:47.386000,19.7,52.6,1013.6,False,37.5,212,2.0,2019,4,5867.386
0 days 01:38:47.379000,19.5,52.6,1013.7,False,37.5,207,1.5,2019,4,5927.379
0 days 01:39:47.392000,19.6,52.6,1013.7,False,37.5,217,1.7,2019,4,5987.392
0 days 01:40:47.406000,19.4,52.6,1013.7,False,37.4,236,1.1,2019,4,6047.406
0 days 01:41:47.462000,19.4,52.6,1013.6,False,37.3,202,1.6,2019,4,6107.462
0 days 01:42:47.436000,19.6,52.9,1013.6,False,37.3,255,1.7,2019,4,6167.436
0 days 01:43:47.451000,19.6,52.9,1013.6,False,37.3,190,1.0,2019,4,6227.451
0 days 01:44:47.461000,19.4,53.1,1013.5,False,36.8,211,1.6,2019,4,6287.461
0 days 01:45:47.478000,19.3,52.9,1013.6,False,36.8,201,1.3,2019,4,6347.478
0 days 01:46:47.493000,19.5,52.7,1013.6,False,36.8,231,1.4,2019,4,6407.493
0 days 01:47:47.503000,19.4,52.9,1013.6,False,36.7,135,0.5,2019,4,6467.503
0 days 01:48:47.578000,19.3,51.8,1013.6,False,36.3,352,0.8,2019,4,6527.578
0 days 01:49:47.571000,19.5,52.2,1013.6,False,36.3,167,1.0,2019,4,6587.571
0 days 01:50:47.567000,19.5,52.1,1013.6,False,36.3,207,0.9,2019,4,6647.567
0 days 01:51:47.562000,19.6,52.0,1013.6,False,36.3,278,1.3,2019,4,6707.562
0 days 01:52:47.577000,19.5,52.3,1013.5,False,36.2,20,1.7,2019,4,6767.577
0 days 01:53:47.592000,19.4,52.5,1013.6,False,35.6,222,1.6,2019,4,6827.592
0 days 01:54:47.603000,19.3,52.7,1013.5,False,35.4,204,1.4,2019,4,6887.603
0 days 01:55:47.819000,19.5,51.7,1013.6,False,35.6,190,1.4,2019,4,6947.819
0 days 01:56:47.968000,19.6,52.2,1013.7,False,35.8,208,1.6,2019,4,7007.968
0 days 01:57:47.684000,19.3,52.5,1013.6,False,35.6,246,2.2,2019,4,7067.684
0 days 01:58:47.792000,19.3,52.1,1013.7,False,35.5,209,1.7,2019,4,7127.792
0 days 01:59:48.006000,19.4,52.4,1013.7,False,35.4,243,2.0,2019,4,7188.006
0 days 02:00:47.758000,19.3,52.5,1013.6,False,35.3,191,1.3,2019,4,7247.758
0 days 02:01:48.215000,19.3,52.6,1013.6,False,35.3,161,1.3,2019,4,7308.215
0 days 02:02:48.004000,19.4,53.3,1013.7,False,34.8,210,1.6,2019,4,7368.004
0 days 02:03:48.185000,19.3,52.7,1013.6,False,34.7,290,1.5,2019,4,7428.185
0 days 02:04:48.304000,19.3,51.9,1013.6,False,34.7,208,1.8,2019,4,7488.304
0 days 02:05:47.757000,19.3,52.2,1013.6,False,34.4,221,1.4,2019,4,7547.757
0 days 02:06:47.773000,19.3,51.5,1013.6,False,34.2,237,1.4,2019,4,7607.773
0 days 02:07:47.787000,19.5,51.2,1013.7,False,34.3,234,0.9,2019,4,7667.787
0 days 02:08:47.801000,19.5,51.2,1013.6,False,34.4,207,1.2,2019,4,7727.801
0 days 00:00:14.225000,20.4,55.1,1007.1,False,42.0,75,1.3,2019,5,14.225
0 days 00:01:14.242000,20.5,55.8,1007.1,False,42.4,133,0.9,2019,5,74.242
0 days 00:02:14.248000,20.5,54.8,1007.2,False,42.4,164,1.5,2019,5,134.248
0 days 00:03:14.261000,20.4,54.8,1007.1,False,42.1,328,1.0,2019,5,194.261
0 days 00:04:14.276000,20.4,55.4,1007.1,False,42.1,177,1.1,2019,5,254.276
0 days 00:05:14.288000,20.3,55.8,1007.1,False,42.2,153,1.7,2019,5,314.288
0 days 00:06:14.300000,20.4,55.5,1007.1,False,42.4,160,1.6,2019,5,374.3
0 days 00:07:14.313000,20.4,55.4,1007.1,False,41.9,211,1.4,2019,5,434.313
0 days 00:08:14.325000,20.3,55.9,1007.0,False,41.9,246,2.6,2019,5,494.325
0 days 00:09:14.338000,20.1,57.1,1007.1,False,41.9,351,2.0,2019,5,554.338
0 days 00:10:14.352000,20.0,58.1,1007.1,False,41.6,235,0.9,2019,5,614.352
0 days 00:11:14.365000,20.2,57.4,1007.0,False,42.3,181,1.9,2019,5,674.365
0 days 00:12:14.377000,20.2,56.8,1007.0,False,42.3,206,2.6,2019,5,734.377
0 days 00:13:14.394000,20.1,56.9,1007.1,False,42.2,296,2.2,2019,5,794.394
0 days 00:14:14.405000,19.9,57.6,1007.1,False,42.0,196,1.5,2019,5,854.405
0 days 00:15:14.417000,19.9,57.4,1007.1,False,42.0,277,1.8,2019,5,914.417
0 days 00:16:14.433000,20.0,56.6,1007.1,False,42.1,261,2.0,2019,5,974.433
0 days 00:17:14.511000,19.7,57.6,1007.2,False,42.1,45,1.6,2019,5,1034.511
0 days 00:18:14.702000,19.6,58.4,1007.2,False,42.1,53,2.5,2019,5,1094.702
0 days 00:19:14.472000,19.8,58.4,1007.1,False,42.2,295,1.6,2019,5,1154.472
0 days 00:20:14.487000,19.7,59.3,1007.1,False,42.3,266,2.1,2019,5,1214.487
0 days 00:21:14.500000,19.7,59.5,1007.1,False,42.3,355,1.3,2019,5,1274.5
0 days 00:22:14.514000,19.7,58.5,1007.0,False,42.0,161,2.3,2019,5,1334.514
0 days 00:23:14.527000,19.7,59.3,1007.1,False,41.8,252,1.9,2019,5,1394.527
0 days 00:24:14.553000,19.6,58.8,1007.1,False,41.8,33,1.4,2019,5,1454.553
0 days 00:25:14.554000,19.6,59.2,1007.2,False,41.7,238,2.4,2019,5,1514.554
0 days 00:26:14.568000,19.7,58.5,1007.2,False,41.8,290,1.3,2019,5,1574.568
0 days 00:27:14.583000,19.7,59.0,1007.1,False,42.0,241,1.9,2019,5,1634.583
0 days 00:28:14.596000,19.8,59.4,1007.2,False,42.1,299,1.0,2019,5,1694.596
0 days 00:29:14.608000,19.9,58.7,1007.0,False,41.9,327,1.8,2019,5,1754.608
0 days 00:30:14.626000,19.7,59.6,1007.0,False,41.9,146,2.0,2019,5,1814.626
0 days 00:31:14.639000,19.7,60.3,1007.1,False,41.9,261,1.1,2019,5,1874.639
0 days 00:32:14.657000,19.9,58.6,1007.1,False,41.9,313,1.3,2019,5,1934.657
0 days 00:33:14.669000,19.8,58.3,1007.1,False,41.8,224,1.4,2019,5,1994.669
0 days 00:34:14.719000,19.8,57.9,1007.0,False,41.8,160,1.5,2019,5,2054.719
0 days 00:35:14.697000,19.7,58.7,1007.0,False,41.8,95,2.2,2019,5,2114.697
0 days 00:36:14.712000,19.8,59.0,1007.0,False,42.0,5,1.6,2019,5,2174.712
0 days 00:37:14.727000,19.8,58.1,1007.1,False,41.8,28,3.0,2019,5,2234.727
0 days 00:38:14.743000,19.8,57.5,1007.1,False,41.8,178,1.5,2019,5,2294.743
0 days 00:39:14.757000,19.8,58.4,1007.0,False,41.8,328,2.2,2019,5,2354.757
0 days 00:40:14.779000,19.5,60.5,1007.0,False,41.3,12,2.7,2019,5,2414.779
0 days 00:41:14.786000,19.7,59.6,1007.0,False,41.3,355,2.5,2019,5,2474.786
0 days 00:42:14.803000,19.8,59.1,1007.1,False,41.4,6,2.3,2019,5,2534.803
0 days 00:43:14.818000,19.8,59.4,1006.9,False,41.2,21,2.0,2019,5,2594.818
0 days 00:44:14.838000,20.0,58.3,1007.0,False,41.2,346,2.6,2019,5,2654.838
0 days 00:45:14.918000,20.2,57.8,1007.0,False,41.6,63,2.2,2019,5,2714.918
0 days 00:46:15.034000,19.9,59.5,1006.9,False,41.4,31,2.6,2019,5,2775.034
0 days 00:47:14.879000,19.9,59.4,1006.9,False,41.2,26,1.9,2019,5,2834.879
0 days 00:48:14.892000,20.2,58.7,1006.9,False,41.3,27,2.4,2019,5,2894.892
0 days 00:49:14.908000,20.3,58.9,1006.9,False,41.4,33,3.7,2019,5,2954.908
0 days 00:50:14.924000,20.4,57.1,1007.0,False,41.4,41,1.9,2019,5,3014.924
0 days 00:51:14.938000,20.3,57.3,1006.8,False,41.1,27,2.9,2019,5,3074.938
0 days 00:52:14.953000,20.2,57.4,1006.9,False,40.9,11,2.9,2019,5,3134.953
0 days 00:53:14.967000,20.2,57.8,1006.9,False,40.9,0,2.5,2019,5,3194.967
0 days 00:54:14.987000,20.1,57.4,1006.9,False,40.9,24,2.0,2019,5,3254.987
0 days 00:55:15.001000,20.3,55.9,1006.9,False,41.0,44,2.9,2019,5,3315.001
0 days 00:56:15.027000,20.1,56.9,1006.9,False,40.9,65,2.0,2019,5,3375.027
0 days 00:57:15.045000,20.0,57.0,1006.9,False,40.6,58,2.8,2019,5,3435.045
0 days 00:58:15.089000,20.2,57.2,1006.8,False,40.9,39,2.3,2019,5,3495.089
0 days 00:59:15.095000,20.3,56.1,1006.8,False,40.6,3,3.1,2019,5,3555.095
0 days 01:00:15.096000,20.3,56.1,1006.8,False,40.6,26,2.6,2019,5,3615.096
0 days 01:01:15.129000,20.5,56.4,1006.9,False,40.7,28,2.0,2019,5,3675.129
0 days 01:02:15.261000,20.8,55.2,1006.9,False,41.2,281,2.0,2019,5,3735.261
0 days 01:03:15.118000,21.0,54.7,1006.9,False,41.2,0,0.9,2019,5,3795.118
0 days 01:04:15.128000,21.1,54.7,1006.7,False,41.1,53,2.0,2019,5,3855.128
0 days 01:05:15.139000,21.2,53.7,1006.8,False,41.0,41,2.5,2019,5,3915.139
0 days 01:06:15.156000,20.9,53.2,1006.8,False,41.0,354,3.1,2019,5,3975.156
0 days 01:07:15.169000,20.5,54.6,1006.9,False,40.4,10,1.9,2019,5,4035.169
0 days 01:08:15.179000,20.3,54.6,1006.8,False,40.4,18,1.3,2019,5,4095.179
0 days 01:09:15.193000,20.5,54.5,1006.8,False,40.6,286,2.3,2019,5,4155.193
0 days 01:10:15.207000,20.8,53.5,1006.7,False,41.0,49,1.2,2019,5,4215.207
0 days 01:11:15.225000,20.9,52.4,1006.7,False,41.0,36,2.0,2019,5,4275.225
0 days 01:12:15.254000,20.8,51.4,1006.6,False,40.7,35,2.6,2019,5,4335.254
0 days 01:13:15.266000,20.5,52.3,1006.8,False,40.4,17,3.4,2019,5,4395.266
0 days 01:14:15.260000,20.5,53.2,1006.8,False,40.4,16,1.7,2019,5,4455.26
0 days 01:15:15.524000,20.8,52.5,1006.8,False,40.6,71,1.2,2019,5,4515.524
0 days 01:16:15.296000,20.8,52.4,1006.8,False,40.6,346,1.8,2019,5,4575.296
0 days 01:17:15.326000,20.8,52.5,1006.7,False,40.6,13,2.0,2019,5,4635.326
0 days 01:18:15.315000,20.8,52.9,1006.7,False,40.6,280,1.5,2019,5,4695.315
0 days 01:19:15.328000,20.9,52.6,1006.7,False,40.5,73,0.9,2019,5,4755.328
0 days 01:20:15.340000,20.7,51.9,1006.6,False,40.5,194,1.2,2019,5,4815.34
0 days 01:21:15.353000,20.7,52.4,1006.6,False,40.6,265,1.5,2019,5,4875.353
0 days 01:22:15.366000,20.6,51.8,1006.6,False,40.6,224,1.9,2019,5,4935.366
0 days 01:23:15.379000,20.4,54.1,1006.7,False,40.6,32,1.8,2019,5,4995.379
0 days 01:24:15.393000,20.5,52.5,1006.6,False,40.6,15,1.7,2019,5,5055.393
0 days 01:25:15.410000,20.3,51.5,1006.6,False,40.5,0,1.6,2019,5,5115.41
0 days 01:26:15.421000,20.3,53.5,1006.5,False,40.1,24,2.4,2019,5,5175.421
0 days 01:27:15.463000,20.4,52.6,1006.6,False,40.3,303,1.9,2019,5,5235.463
0 days 01:28:15.445000,20.3,52.6,1006.5,False,40.3,43,1.0,2019,5,5295.445
0 days 01:29:15.460000,20.3,53.1,1006.6,False,40.1,92,2.5,2019,5,5355.46
0 days 01:30:15.472000,20.3,53.0,1006.6,False,40.2,38,2.3,2019,5,5415.472
0 days 01:31:15.486000,20.3,52.0,1006.5,False,39.8,321,2.0,2019,5,5475.486
0 days 01:32:15.499000,20.1,52.9,1006.5,False,39.6,45,2.0,2019,5,5535.499
0 days 01:33:15.515000,20.1,53.0,1006.7,False,39.7,275,2.5,2019,5,5595.515
0 days 01:34:15.528000,20.1,52.5,1006.4,False,39.8,288,2.5,2019,5,5655.528
0 days 01:35:15.539000,20.0,52.0,1006.5,False,39.9,48,1.8,2019,5,5715.539
0 days 01:36:15.555000,20.1,52.6,1006.6,False,39.9,48,1.4,2019,5,5775.555
0 days 01:37:15.565000,20.2,52.9,1006.6,False,39.8,19,2.0,2019,5,5835.565
0 days 01:38:15.582000,20.2,53.0,1006.7,False,39.6,35,2.9,2019,5,5895.582
0 days 01:39:15.595000,20.3,53.2,1006.6,False,39.5,272,2.2,2019,5,5955.595
0 days 01:40:15.608000,20.3,52.6,1006.5,False,39.7,347,1.2,2019,5,6015.608
0 days 01:41:15.623000,20.3,51.3,1006.5,False,39.8,201,2.0,2019,5,6075.623
0 days 01:42:15.649000,19.9,52.1,1006.4,False,39.5,6,2.2,2019,5,6135.649
0 days 01:43:15.860000,19.7,52.0,1006.5,False,39.4,12,1.6,2019,5,6195.86
0 days 01:44:15.697000,19.7,52.0,1006.5,False,39.5,184,1.4,2019,5,6255.697
0 days 01:45:15.677000,19.8,51.7,1006.6,False,39.6,355,1.0,2019,5,6315.677
0 days 01:46:15.692000,19.9,52.1,1006.6,False,39.6,279,1.5,2019,5,6375.692
0 days 01:47:15.704000,19.8,53.2,1006.6,False,39.6,11,1.5,2019,5,6435.704
0 days 01:48:15.817000,19.6,52.8,1006.6,False,39.2,330,1.0,2019,5,6495.817
0 days 01:49:15.732000,19.7,51.7,1006.4,False,39.4,319,1.7,2019,5,6555.732
0 days 01:50:15.747000,19.8,50.3,1006.5,False,39.5,258,1.6,2019,5,6615.747
0 days 01:51:15.761000,20.0,48.0,1006.5,False,39.8,347,1.7,2019,5,6675.761
0 days 01:52:15.772000,20.0,47.6,1006.5,False,39.8,231,1.7,2019,5,6735.772
0 days 01:53:15.842000,19.9,50.0,1006.5,False,39.2,310,1.5,2019,5,6795.842
0 days 01:54:15.802000,19.8,50.6,1006.5,False,39.2,347,1.6,2019,5,6855.802
0 days 01:55:15.816000,19.9,49.8,1006.6,False,39.2,299,2.2,2019,5,6915.816
0 days 01:56:15.826000,19.8,50.4,1006.4,False,39.2,45,1.5,2019,5,6975.826
0 days 01:57:15.842000,19.8,50.5,1006.4,False,39.0,37,3.0,2019,5,7035.842
0 days 01:58:15.859000,19.9,50.3,1006.5,False,39.2,318,1.3,2019,5,7095.859
0 days 01:59:15.870000,20.1,49.6,1006.5,False,39.2,270,2.6,2019,5,7155.87
0 days 02:00:15.883000,20.0,50.6,1006.4,False,39.1,9,2.0,2019,5,7215.883
0 days 02:01:15.896000,20.3,50.7,1006.5,False,39.1,12,1.0,2019,5,7275.896
0 days 02:02:15.911000,20.3,50.1,1006.4,False,39.2,318,3.0,2019,5,7335.911
0 days 02:03:15.925000,20.1,51.3,1006.4,False,39.2,314,2.0,2019,5,7395.925
0 days 02:04:15.937000,20.0,52.3,1006.3,False,39.0,302,1.4,2019,5,7455.937
0 days 02:05:15.951000,20.2,51.4,1006.4,False,39.1,70,1.8,2019,5,7515.951
0 days 02:06:15.967000,20.4,50.8,1006.4,False,39.1,221,2.1,2019,5,7575.967
0 days 02:07:15.984000,20.4,50.6,1006.5,False,39.0,10,1.6,2019,5,7635.984
0 days 02:08:15.995000,20.1,51.0,1006.5,False,38.9,28,2.7,2019,5,7695.995
0 days 02:09:16.008000,20.0,50.0,1006.4,False,38.8,18,1.7,2019,5,7756.008
0 days 02:10:16.037000,19.9,50.2,1006.5,False,38.7,330,2.2,2019,5,7816.037
0 days 02:11:16.181000,19.8,50.8,1006.5,False,38.7,78,2.3,2019,5,7876.181
0 days 00:01:00.401000,22.6,50.3,1011.2,False,35.2,0,0.6,2019,6,60.401
0 days 00:02:00.406000,22.7,48.9,1011.2,False,35.2,350,0.7,2019,6,120.406
0 days 00:03:00.420000,22.7,49.5,1011.2,False,35.2,173,0.7,2019,6,180.42
0 days 00:04:00.433000,22.9,49.5,1011.3,False,35.3,114,0.5,2019,6,240.433
0 days 00:05:00.448000,22.7,49.3,1011.2,False,35.3,238,0.5,2019,6,300.448
0 days 00:06:00.460000,22.6,50.0,1011.3,False,35.3,289,0.0,2019,6,360.46
0 days 00:07:00.476000,22.5,52.1,1011.2,False,35.0,12,0.8,2019,6,420.476
0 days 00:08:00.489000,22.4,52.6,1011.1,False,35.0,169,0.6,2019,6,480.489
0 days 00:09:00.503000,22.6,52.2,1011.1,False,35.3,107,0.6,2019,6,540.503
0 days 00:10:00.515000,22.8,52.0,1011.1,False,35.3,2,0.5,2019,6,600.515
0 days 00:11:00.530000,22.7,53.0,1011.2,False,35.3,155,1.1,2019,6,660.53
0 days 00:12:00.544000,22.7,52.7,1011.2,False,35.0,334,1.9,2019,6,720.544
0 days 00:13:00.558000,22.7,53.1,1011.2,False,35.2,169,0.8,2019,6,780.558
0 days 00:14:00.571000,22.7,53.1,1011.1,False,35.0,166,0.7,2019,6,840.571
0 days 00:15:00.584000,22.6,53.3,1011.1,False,34.6,55,0.0,2019,6,900.584
0 days 00:16:00.599000,22.5,53.9,1011.2,False,34.5,0,0.5,2019,6,960.599
0 days 00:17:00.611000,22.4,54.3,1011.1,False,34.5,59,0.8,2019,6,1020.611
0 days 00:18:00.625000,22.4,54.5,1011.2,False,34.5,318,0.8,2019,6,1080.625
0 days 00:19:00.636000,22.4,54.3,1011.1,False,34.3,320,1.3,2019,6,1140.636
0 days 00:20:00.650000,22.5,54.0,1011.1,False,34.4,308,1.2,2019,6,1200.65
0 days 00:21:00.663000,22.4,53.6,1011.2,False,34.3,346,1.0,2019,6,1260.663
0 days 00:22:00.677000,22.3,54.2,1011.1,False,34.3,302,1.4,2019,6,1320.677
0 days 00:23:00.695000,22.2,53.4,1011.2,False,34.1,179,0.5,2019,6,1380.695
0 days 00:24:00.704000,22.1,54.2,1011.1,False,33.7,135,0.8,2019,6,1440.704
0 days 00:25:00.719000,22.0,54.5,1011.1,False,33.7,204,0.5,2019,6,1500.719
0 days 00:26:00.733000,21.9,54.0,1011.1,False,33.6,7,1.1,2019,6,1560.733
0 days 00:27:00.747000,21.9,54.5,1011.1,False,33.7,0,0.7,2019,6,1620.747
0 days 00:28:00.757000,21.9,54.3,1011.1,False,33.8,326,0.3,2019,6,1680.757
0 days 00:29:00.772000,22.0,53.9,1011.0,False,33.9,336,1.3,2019,6,1740.772
0 days 00:30:00.787000,22.1,53.4,1011.0,False,33.9,63,1.2,2019,6,1800.787
0 days 00:31:00.798000,22.2,53.0,1011.1,False,34.2,0,0.6,2019,6,1860.798
0 days 00:32:00.813000,22.4,52.7,1011.1,False,34.3,10,0.6,2019,6,1920.813
0 days 00:33:00.825000,22.5,52.4,1011.1,False,34.4,331,0.5,2019,6,1980.825
0 days 00:34:00.840000,22.5,51.8,1011.0,False,34.6,3,2.1,2019,6,2040.84
0 days 00:35:00.855000,22.4,52.0,1011.1,False,34.4,59,0.9,2019,6,2100.855
0 days 00:36:00.866000,22.2,52.9,1011.1,False,34.0,186,0.4,2019,6,2160.866
0 days 00:37:00.881000,22.3,53.1,1011.1,False,34.3,268,1.2,2019,6,2220.881
0 days 00:38:00.899000,22.3,52.8,1011.0,True,34.0,358,0.5,2019,6,2280.899
0 days 00:39:01.015000,22.5,53.1,1011.0,True,34.6,357,1.2,2019,6,2341.015
0 days 00:40:00.926000,22.7,52.6,1011.0,True,34.6,148,0.6,2019,6,2400.926
0 days 00:41:00.941000,22.9,52.2,1011.0,True,34.6,0,0.4,2019,6,2460.941
0 days 00:42:00.953000,22.9,51.7,1011.1,True,34.3,195,0.7,2019,6,2520.953
0 days 00:43:00.969000,22.8,52.0,1011.0,True,34.3,7,0.4,2019,6,2580.969
0 days 00:44:00.983000,22.9,51.5,1011.1,True,34.3,0,0.4,2019,6,2640.983
0 days 00:45:00.999000,22.7,52.2,1011.0,True,33.8,0,0.7,2019,6,2700.999
0 days 00:46:01.014000,22.6,52.4,1010.9,True,34.0,72,0.4,2019,6,2761.014
0 days 00:47:01.027000,22.7,51.7,1010.9,True,34.0,0,0.5,2019,6,2821.027
0 days 00:48:01.040000,22.9,51.8,1011.0,True,34.3,342,0.7,2019,6,2881.04
0 days 00:49:01.057000,23.0,51.4,1011.0,True,34.3,149,0.6,2019,6,2941.057
0 days 00:50:01.070000,22.9,51.7,1011.0,True,34.1,333,0.4,2019,6,3001.07
0 days 00:51:01.093000,22.9,51.9,1010.9,True,34.1,173,0.6,2019,6,3061.093
0 days 00:52:01.098000,23.0,51.4,1010.9,True,34.4,155,0.8,2019,6,3121.098
0 days 00:53:01.114000,22.9,52.3,1011.0,True,34.3,142,2.0,2019,6,3181.114
0 days 00:54:01.208000,22.9,52.1,1011.0,True,34.2,140,1.4,2019,6,3241.208
0 days 00:55:01.144000,22.8,51.7,1010.9,True,34.2,0,1.2,2019,6,3301.144
0 days 00:56:01.170000,22.7,52.0,1011.0,True,34.0,95,0.4,2019,6,3361.17
0 days 00:57:01.170000,22.7,51.9,1011.0,True,33.6,58,0.7,2019,6,3421.17
0 days 00:58:01.187000,22.5,52.6,1010.9,True,33.5,127,0.6,2019,6,3481.187
0 days 00:59:01.205000,22.7,52.0,1010.9,True,33.5,328,1.2,2019,6,3541.205
0 days 01:00:01.215000,22.9,51.6,1010.9,True,33.5,165,0.7,2019,6,3601.215
0 days 01:01:01.230000,23.1,51.2,1010.9,True,33.8,0,0.9,2019,6,3661.23
0 days 01:02:01.244000,23.3,50.1,1010.9,True,34.0,329,0.9,2019,6,3721.244
0 days 01:03:01.263000,23.4,50.2,1010.8,True,33.8,30,1.0,2019,6,3781.263
0 days 01:04:01.274000,23.6,50.0,1010.9,True,33.8,129,0.7,2019,6,3841.274
0 days 01:05:01.288000,23.7,50.3,1010.9,True,34.0,135,1.0,2019,6,3901.288
0 days 01:06:01.301000,23.5,49.6,1010.9,True,33.9,153,1.8,2019,6,3961.301
0 days 01:07:01.383000,23.4,50.5,1010.9,True,33.7,133,1.0,2019,6,4021.383
0 days 01:08:01.334000,23.2,50.8,1010.9,True,33.4,46,0.6,2019,6,4081.334
0 days 01:09:01.354000,23.2,51.8,1010.8,True,33.2,141,1.5,2019,6,4141.354
0 days 01:10:01.358000,23.2,52.0,1010.9,True,33.1,149,1.2,2019,6,4201.358
0 days 01:11:01.400000,23.0,51.9,1010.8,True,32.8,141,1.2,2019,6,4261.4
0 days 01:12:01.389000,23.0,52.2,1010.9,True,32.8,135,0.7,2019,6,4321.389
0 days 01:13:01.409000,22.7,52.5,1010.8,True,32.7,153,1.5,2019,6,4381.409
0 days 01:14:01.417000,22.8,52.8,1010.8,True,32.8,85,1.0,2019,6,4441.417
0 days 01:15:01.431000,22.6,52.0,1010.9,True,33.0,25,0.8,2019,6,4501.431
0 days 01:16:01.444000,22.6,53.2,1010.8,True,32.4,1,0.9,2019,6,4561.444
0 days 01:17:01.460000,22.9,52.1,1010.9,True,32.4,151,1.3,2019,6,4621.46
0 days 01:18:01.472000,22.9,51.7,1010.9,True,32.6,0,0.7,2019,6,4681.472
0 days 01:19:01.486000,22.8,52.0,1010.9,True,32.2,121,0.7,2019,6,4741.486
0 days 01:20:01.500000,22.6,53.0,1010.8,True,32.1,0,0.8,2019,6,4801.5
0 days 01:21:01.514000,22.6,52.7,1010.8,True,32.1,48,0.7,2019,6,4861.514
0 days 01:22:01.527000,22.6,52.6,1010.8,True,32.0,154,0.6,2019,6,4921.527
0 days 01:23:01.541000,22.5,52.7,1010.8,True,31.9,132,1.6,2019,6,4981.541
0 days 01:24:01.556000,22.3,53.1,1010.8,False,31.6,57,1.5,2019,6,5041.556
0 days 01:25:01.568000,22.2,53.6,1010.8,True,31.4,102,0.8,2019,6,5101.568
0 days 01:26:01.590000,22.4,53.8,1010.9,True,31.5,158,1.0,2019,6,5161.59
0 days 01:27:01.598000,22.5,52.4,1010.9,True,31.6,0,0.6,2019,6,5221.598
0 days 01:28:01.635000,22.5,53.1,1010.9,True,31.9,176,0.0,2019,6,5281.635
0 days 01:29:01.625000,22.8,52.6,1010.8,True,31.7,146,0.7,2019,6,5341.625
0 days 01:30:01.642000,22.9,52.1,1010.8,True,31.8,0,0.4,2019,6,5401.642
0 days 01:31:01.657000,22.9,52.3,1010.9,True,31.7,102,0.8,2019,6,5461.657
0 days 01:32:01.668000,22.8,52.7,1010.8,True,31.0,142,1.4,2019,6,5521.668
0 days 01:33:01.682000,22.7,53.0,1010.8,True,31.0,0,0.7,2019,6,5581.682
0 days 01:34:01.726000,22.7,53.9,1010.7,True,30.7,43,0.3,2019,6,5641.726
0 days 01:35:01.726000,22.8,53.5,1010.8,True,30.8,198,0.6,2019,6,5701.726
0 days 01:36:01.763000,22.8,53.5,1010.8,True,31.2,112,1.1,2019,6,5761.763
0 days 01:37:01.738000,22.9,53.0,1010.8,True,30.9,122,1.3,2019,6,5821.738
0 days 01:38:01.751000,22.8,52.8,1010.8,False,30.9,0,1.2,2019,6,5881.751
0 days 01:39:01.766000,22.6,53.9,1010.7,True,30.9,155,0.5,2019,6,5941.766
0 days 01:40:01.780000,22.5,54.5,1010.8,True,30.6,59,0.9,2019,6,6001.78
0 days 01:41:01.800000,22.6,54.1,1010.8,True,30.6,132,1.2,2019,6,6061.8
0 days 01:42:01.808000,22.6,53.8,1010.7,True,31.0,8,0.3,2019,6,6121.808
0 days 01:43:01.822000,22.7,54.1,1010.8,True,31.0,150,0.9,2019,6,6181.822
0 days 01:44:01.864000,22.8,53.9,1010.8,True,30.9,113,1.5,2019,6,6241.864
