Time,Status,Message,Season,Round,Date
0 days 00:42:24.684000,1,AllClear,2025,1,2025-03-16 04:42:24.684
0 days 00:53:36.416000,2,Yellow,2025,1,2025-03-16 04:53:36.416
0 days 00:57:54.535000,1,AllClear,2025,1,2025-03-16 04:57:54.535
0 days 01:12:05.120000,2,Yellow,2025,1,2025-03-16 05:12:05.120
0 days 01:12:08.954000,4,SCDeployed,2025,1,2025-03-16 05:12:08.954
0 days 01:27:50.163000,1,AllClear,2025,1,2025-03-16 05:27:50.163
0 days 02:07:26.655000,2,Yellow,2025,1,2025-03-16 06:07:26.655
0 days 02:07:47.268000,4,SCDeployed,2025,1,2025-03-16 06:07:47.268
0 days 02:25:02.727000,1,AllClear,2025,1,2025-03-16 06:25:02.727
0 days 02:29:25.516000,2,Yellow,2025,1,2025-03-16 06:29:25.516
0 days 02:30:51.142000,1,AllClear,2025,1,2025-03-16 06:30:51.142
0 days 02:33:14.868000,2,Yellow,2025,1,2025-03-16 06:33:14.868
0 days 02:33:43.734000,4,SCDeployed,2025,1,2025-03-16 06:33:43.734
0 days 02:43:55.069000,1,AllClear,2025,1,2025-03-16 06:43:55.069
0 days 00:00:00,2,Yellow,2025,2,2025-03-23 07:00:00.000
0 days 00:04:24.487000,1,AllClear,2025,2,2025-03-23 07:04:24.487
0 days 00:28:03.697000,2,Yellow,2025,2,2025-03-23 07:28:03.697
0 days 00:30:23.766000,1,AllClear,2025,2,2025-03-23 07:30:23.766
0 days 00:59:54.203000,2,Yellow,2025,2,2025-03-23 07:59:54.203
0 days 01:00:06.116000,1,AllClear,2025,2,2025-03-23 08:00:06.116
0 days 01:00:07.114000,2,Yellow,2025,2,2025-03-23 08:00:07.114
0 days 01:00:10.638000,1,AllClear,2025,2,2025-03-23 08:00:10.638
0 days 01:00:13.330000,2,Yellow,2025,2,2025-03-23 08:00:13.330
0 days 01:00:15.411000,1,AllClear,2025,2,2025-03-23 08:00:15.411
0 days 01:02:24.512000,2,Yellow,2025,2,2025-03-23 08:02:24.512
0 days 01:02:50.712000,1,AllClear,2025,2,2025-03-23 08:02:50.712
0 days 01:08:27.286000,2,Yellow,2025,2,2025-03-23 08:08:27.286
0 days 01:08:33.507000,1,AllClear,2025,2,2025-03-23 08:08:33.507
0 days 00:00:00,1,AllClear,2025,3,2025-04-06 05:00:00.000
0 days 00:00:00,1,AllClear,2025,4,2025-04-13 15:00:00.000
0 days 01:47:55.160000,4,SCDeployed,2025,4,2025-04-13 16:47:55.160
0 days 01:55:40.811000,1,AllClear,2025,4,2025-04-13 16:55:40.811
0 days 00:00:08.569000,1,AllClear,2025,5,2025-04-20 17:00:08.569
0 days 00:57:26.539000,2,Yellow,2025,5,2025-04-20 17:57:26.539
0 days 00:58:03.483000,4,SCDeployed,2025,5,2025-04-20 17:58:03.483
0 days 01:04:07.987000,1,AllClear,2025,5,2025-04-20 18:04:07.987
0 days 00:00:00,2,Yellow,2025,6,2025-05-04 20:00:00.000
0 days 00:09:31.034000,1,AllClear,2025,6,2025-05-04 20:09:31.034
0 days 00:24:39.950000,2,Yellow,2025,6,2025-05-04 20:24:39.950
0 days 00:25:20.127000,1,AllClear,2025,6,2025-05-04 20:25:20.127
0 days 00:25:23.138000,2,Yellow,2025,6,2025-05-04 20:25:23.138
0 days 00:38:24.940000,1,AllClear,2025,6,2025-05-04 20:38:24.940
0 days 00:57:29.271000,2,Yellow,2025,6,2025-05-04 20:57:29.271
0 days 00:57:36.935000,1,AllClear,2025,6,2025-05-04 20:57:36.935
0 days 00:57:41.471000,2,Yellow,2025,6,2025-05-04 20:57:41.471
0 days 00:57:46.655000,1,AllClear,2025,6,2025-05-04 20:57:46.655
0 days 00:57:58.833000,2,Yellow,2025,6,2025-05-04 20:57:58.833
0 days 00:58:44.838000,1,AllClear,2025,6,2025-05-04 20:58:44.838
0 days 00:59:33.272000,2,Yellow,2025,6,2025-05-04 20:59:33.272
0 days 00:59:36.613000,6,VSCDeployed,2025,6,2025-05-04 20:59:36.613
0 days 01:02:28.176000,7,VSCEnding,2025,6,2025-05-04 21:02:28.176
0 days 01:02:41.221000,1,AllClear,2025,6,2025-05-04 21:02:41.221
0 days 01:41:38.098000,6,VSCDeployed,2025,6,2025-05-04 21:41:38.098
0 days 01:43:44.835000,7,VSCEnding,2025,6,2025-05-04 21:43:44.835
0 days 01:43:58.162000,1,AllClear,2025,6,2025-05-04 21:43:58.162
0 days 01:48:41.954000,6,VSCDeployed,2025,6,2025-05-04 21:48:41.954
0 days 01:50:04.478000,7,VSCEnding,2025,6,2025-05-04 21:50:04.478
0 days 01:50:16.929000,1,AllClear,2025,6,2025-05-04 21:50:16.929
0 days 00:00:00,1,AllClear,2025,7,2025-05-18 13:00:00.000
0 days 01:34:37.627000,2,Yellow,2025,7,2025-05-18 14:34:37.627
0 days 01:35:00.471000,6,VSCDeployed,2025,7,2025-05-18 14:35:00.471
0 days 01:38:28.757000,7,VSCEnding,2025,7,2025-05-18 14:38:28.757
0 days 01:38:40.212000,1,AllClear,2025,7,2025-05-18 14:38:40.212
0 days 01:58:33.346000,2,Yellow,2025,7,2025-05-18 14:58:33.346
0 days 01:58:52.940000,4,SCDeployed,2025,7,2025-05-18 14:58:52.940
0 days 02:14:08.275000,1,AllClear,2025,7,2025-05-18 15:14:08.275
0 days 00:00:00,1,AllClear,2025,8,2025-05-25 13:00:00.000
0 days 00:24:26.032000,2,Yellow,2025,8,2025-05-25 13:24:26.032
0 days 00:24:35.108000,1,AllClear,2025,8,2025-05-25 13:24:35.108
0 days 00:57:00.403000,2,Yellow,2025,8,2025-05-25 13:57:00.403
0 days 00:57:18.050000,1,AllClear,2025,8,2025-05-25 13:57:18.050
0 days 00:57:42.459000,6,VSCDeployed,2025,8,2025-05-25 13:57:42.459
0 days 01:02:14.891000,7,VSCEnding,2025,8,2025-05-25 14:02:14.891
0 days 01:02:27.658000,1,AllClear,2025,8,2025-05-25 14:02:27.658
0 days 01:07:55.851000,2,Yellow,2025,8,2025-05-25 14:07:55.851
0 days 01:11:38.677000,1,AllClear,2025,8,2025-05-25 14:11:38.677
0 days 01:45:54.608000,2,Yellow,2025,8,2025-05-25 14:45:54.608
0 days 01:46:01.311000,1,AllClear,2025,8,2025-05-25 14:46:01.311
0 days 00:00:00,2,Yellow,2025,9,2025-06-01 13:00:00.000
0 days 00:04:23.616000,1,AllClear,2025,9,2025-06-01 13:04:23.616
0 days 00:04:37.623000,2,Yellow,2025,9,2025-06-01 13:04:37.623
0 days 00:04:41.932000,1,AllClear,2025,9,2025-06-01 13:04:41.932
0 days 00:06:57.821000,2,Yellow,2025,9,2025-06-01 13:06:57.821
0 days 00:07:38.850000,1,AllClear,2025,9,2025-06-01 13:07:38.850
0 days 00:09:50.327000,2,Yellow,2025,9,2025-06-01 13:09:50.327
0 days 00:11:52.805000,1,AllClear,2025,9,2025-06-01 13:11:52.805
0 days 02:12:42.315000,2,Yellow,2025,9,2025-06-01 15:12:42.315
0 days 02:12:57.105000,4,SCDeployed,2025,9,2025-06-01 15:12:57.105
0 days 02:24:17.036000,1,AllClear,2025,9,2025-06-01 15:24:17.036
0 days 00:00:00,1,AllClear,2025,10,2025-06-15 18:00:00.000
0 days 00:06:28.909000,2,Yellow,2025,10,2025-06-15 18:06:28.909
0 days 00:06:29.909000,1,AllClear,2025,10,2025-06-15 18:06:29.909
0 days 00:06:31.394000,2,Yellow,2025,10,2025-06-15 18:06:31.394
0 days 00:06:32.909000,1,AllClear,2025,10,2025-06-15 18:06:32.909
0 days 01:59:18.892000,2,Yellow,2025,10,2025-06-15 19:59:18.892
0 days 01:59:36.095000,1,AllClear,2025,10,2025-06-15 19:59:36.095
0 days 02:21:59.600000,2,Yellow,2025,10,2025-06-15 20:21:59.600
0 days 02:22:27.115000,4,SCDeployed,2025,10,2025-06-15 20:22:27.115
0 days 02:34:39.834000,1,AllClear,2025,10,2025-06-15 20:34:39.834
0 days 00:00:00,1,AllClear,2025,11,2025-06-29 13:00:00.000
0 days 00:13:32.755000,2,Yellow,2025,11,2025-06-29 13:13:32.755
0 days 00:13:42.942000,1,AllClear,2025,11,2025-06-29 13:13:42.942
0 days 00:13:45.567000,2,Yellow,2025,11,2025-06-29 13:13:45.567
0 days 00:13:52.255000,1,AllClear,2025,11,2025-06-29 13:13:52.255
0 days 00:54:37.953000,2,Yellow,2025,11,2025-06-29 13:54:37.953
0 days 00:54:48.254000,1,AllClear,2025,11,2025-06-29 13:54:48.254
0 days 01:11:36.126000,2,Yellow,2025,11,2025-06-29 14:11:36.126
0 days 01:12:02.849000,4,SCDeployed,2025,11,2025-06-29 14:12:02.849
0 days 01:16:09.488000,1,AllClear,2025,11,2025-06-29 14:16:09.488
0 days 01:48:29.248000,2,Yellow,2025,11,2025-06-29 14:48:29.248
0 days 01:48:32.967000,1,AllClear,2025,11,2025-06-29 14:48:32.967
0 days 02:38:22.527000,2,Yellow,2025,11,2025-06-29 15:38:22.527
0 days 02:41:19.506000,1,AllClear,2025,11,2025-06-29 15:41:19.506
0 days 00:00:00,2,Yellow,2025,12,2025-07-06 14:00:00.000
0 days 00:06:30.062000,1,AllClear,2025,12,2025-07-06 14:06:30.062
0 days 00:23:42.510000,2,Yellow,2025,12,2025-07-06 14:23:42.510
0 days 00:43:10.428000,1,AllClear,2025,12,2025-07-06 14:43:10.428
0 days 00:56:42.108000,2,Yellow,2025,12,2025-07-06 14:56:42.108
0 days 00:56:58.107000,1,AllClear,2025,12,2025-07-06 14:56:58.107
0 days 00:57:02.700000,2,Yellow,2025,12,2025-07-06 14:57:02.700
0 days 00:58:07.014000,6,VSCDeployed,2025,12,2025-07-06 14:58:07.014
0 days 01:02:37.206000,7,VSCEnding,2025,12,2025-07-06 15:02:37.206
0 days 01:02:50.160000,1,AllClear,2025,12,2025-07-06 15:02:50.160
0 days 01:03:22.008000,2,Yellow,2025,12,2025-07-06 15:03:22.008
0 days 01:03:41.088000,1,AllClear,2025,12,2025-07-06 15:03:41.088
0 days 01:04:55.334000,2,Yellow,2025,12,2025-07-06 15:04:55.334
0 days 01:05:58.175000,6,VSCDeployed,2025,12,2025-07-06 15:05:58.175
0 days 01:09:22.963000,7,VSCEnding,2025,12,2025-07-06 15:09:22.963
0 days 01:09:36.809000,1,AllClear,2025,12,2025-07-06 15:09:36.809
0 days 01:21:18.098000,2,Yellow,2025,12,2025-07-06 15:21:18.098
0 days 01:21:20.598000,1,AllClear,2025,12,2025-07-06 15:21:20.598
0 days 01:21:33.748000,4,SCDeployed,2025,12,2025-07-06 15:21:33.748
0 days 01:31:31.469000,1,AllClear,2025,12,2025-07-06 15:31:31.469
0 days 01:33:20.525000,2,Yellow,2025,12,2025-07-06 15:33:20.525
0 days 01:33:34.741000,4,SCDeployed,2025,12,2025-07-06 15:33:34.741
0 days 01:41:47.464000,1,AllClear,2025,12,2025-07-06 15:41:47.464
0 days 01:42:57.697000,2,Yellow,2025,12,2025-07-06 15:42:57.697
0 days 01:43:00.324000,1,AllClear,2025,12,2025-07-06 15:43:00.324
0 days 02:13:15.635000,2,Yellow,2025,12,2025-07-06 16:13:15.635
0 days 02:13:25.454000,1,AllClear,2025,12,2025-07-06 16:13:25.454
0 days 02:18:27.504000,2,Yellow,2025,12,2025-07-06 16:18:27.504
0 days 02:18:29.505000,1,AllClear,2025,12,2025-07-06 16:18:29.505
0 days 02:19:40.697000,2,Yellow,2025,12,2025-07-06 16:19:40.697
0 days 02:19:50.537000,1,AllClear,2025,12,2025-07-06 16:19:50.537
0 days 02:20:30.581000,2,Yellow,2025,12,2025-07-06 16:20:30.581
0 days 02:20:41.958000,1,AllClear,2025,12,2025-07-06 16:20:41.958
0 days 00:00:00,2,Yellow,2025,13,2025-07-27 13:00:00.000
0 days 00:03:22.262000,1,AllClear,2025,13,2025-07-27 13:03:22.262
0 days 00:05:07.967000,2,Yellow,2025,13,2025-07-27 13:05:07.967
0 days 00:06:33.358000,1,AllClear,2025,13,2025-07-27 13:06:33.358
0 days 00:56:30.244000,5,Red,2025,13,2025-07-27 13:56:30.244
0 days 01:49:22.639000,1,AllClear,2025,13,2025-07-27 14:49:22.639
0 days 01:50:17.767000,2,Yellow,2025,13,2025-07-27 14:50:17.767
0 days 01:50:48.524000,1,AllClear,2025,13,2025-07-27 14:50:48.524
0 days 01:50:49.447000,2,Yellow,2025,13,2025-07-27 14:50:49.447
0 days 01:50:57.658000,1,AllClear,2025,13,2025-07-27 14:50:57.658
0 days 01:51:06.322000,2,Yellow,2025,13,2025-07-27 14:51:06.322
0 days 02:08:52.652000,1,AllClear,2025,13,2025-07-27 15:08:52.652
0 days 02:16:22.768000,4,SCDeployed,2025,13,2025-07-27 15:16:22.768
0 days 02:26:05.268000,1,AllClear,2025,13,2025-07-27 15:26:05.268
0 days 00:00:00,2,Yellow,2025,14,2025-08-03 13:00:00.000
0 days 00:01:30.044000,1,AllClear,2025,14,2025-08-03 13:01:30.044
0 days 00:01:35.044000,2,Yellow,2025,14,2025-08-03 13:01:35.044
0 days 00:02:34.547000,1,AllClear,2025,14,2025-08-03 13:02:34.547
0 days 00:02:38.047000,2,Yellow,2025,14,2025-08-03 13:02:38.047
0 days 00:02:57.804000,1,AllClear,2025,14,2025-08-03 13:02:57.804
0 days 00:03:43.523000,2,Yellow,2025,14,2025-08-03 13:03:43.523
0 days 00:10:33.222000,1,AllClear,2025,14,2025-08-03 13:10:33.222
0 days 00:26:19.321000,2,Yellow,2025,14,2025-08-03 13:26:19.321
0 days 00:27:10.209000,1,AllClear,2025,14,2025-08-03 13:27:10.209
0 days 00:42:02.772000,2,Yellow,2025,14,2025-08-03 13:42:02.772
0 days 00:42:27.920000,1,AllClear,2025,14,2025-08-03 13:42:27.920
0 days 00:00:00,1,AllClear,2025,15,2025-08-31 13:00:00.000
0 days 00:01:51.509000,2,Yellow,2025,15,2025-08-31 13:01:51.509
0 days 00:02:10.275000,1,AllClear,2025,15,2025-08-31 13:02:10.275
0 days 00:08:23.726000,2,Yellow,2025,15,2025-08-31 13:08:23.726
0 days 00:44:29.238000,1,AllClear,2025,15,2025-08-31 13:44:29.238
0 days 01:24:59.711000,2,Yellow,2025,15,2025-08-31 14:24:59.711
0 days 01:25:15.021000,4,SCDeployed,2025,15,2025-08-31 14:25:15.021
0 days 01:31:40.313000,1,AllClear,2025,15,2025-08-31 14:31:40.313
0 days 01:37:47.801000,6,VSCDeployed,2025,15,2025-08-31 14:37:47.801
0 days 01:38:57.644000,7,VSCEnding,2025,15,2025-08-31 14:38:57.644
0 days 01:39:10.440000,1,AllClear,2025,15,2025-08-31 14:39:10.440
0 days 01:42:31.359000,2,Yellow,2025,15,2025-08-31 14:42:31.359
0 days 01:42:46.459000,1,AllClear,2025,15,2025-08-31 14:42:46.459
0 days 02:05:24.431000,2,Yellow,2025,15,2025-08-31 15:05:24.431
0 days 02:05:31.753000,4,SCDeployed,2025,15,2025-08-31 15:05:31.753
0 days 02:14:04.089000,1,AllClear,2025,15,2025-08-31 15:14:04.089
0 days 02:23:24.862000,2,Yellow,2025,15,2025-08-31 15:23:24.862
0 days 02:23:40.609000,4,SCDeployed,2025,15,2025-08-31 15:23:40.609
0 days 02:30:01.136000,1,AllClear,2025,15,2025-08-31 15:30:01.136
0 days 02:38:47.095000,2,Yellow,2025,15,2025-08-31 15:38:47.095
0 days 00:00:00,2,Yellow,2025,16,2025-09-07 13:00:00.000
0 days 00:04:25.233000,1,AllClear,2025,16,2025-09-07 13:04:25.233
0 days 00:24:59.126000,2,Yellow,2025,16,2025-09-07 13:24:59.126
0 days 00:33:23.394000,1,AllClear,2025,16,2025-09-07 13:33:23.394
0 days 01:53:33.012000,2,Yellow,2025,16,2025-09-07 14:53:33.012
0 days 01:53:44.950000,1,AllClear,2025,16,2025-09-07 14:53:44.950
0 days 00:00:00,1,AllClear,2025,17,2025-09-21 11:00:00.000
0 days 00:03:59.854000,2,Yellow,2025,17,2025-09-21 11:03:59.854
0 days 00:04:17.862000,1,AllClear,2025,17,2025-09-21 11:04:17.862
0 days 00:24:01.889000,2,Yellow,2025,17,2025-09-21 11:24:01.889
0 days 00:31:51.697000,1,AllClear,2025,17,2025-09-21 11:31:51.697
0 days 00:40:58.510000,2,Yellow,2025,17,2025-09-21 11:40:58.510
0 days 00:42:21.090000,1,AllClear,2025,17,2025-09-21 11:42:21.090
0 days 00:42:23.094000,2,Yellow,2025,17,2025-09-21 11:42:23.094
0 days 00:42:51.608000,1,AllClear,2025,17,2025-09-21 11:42:51.608
0 days 00:58:21.318000,2,Yellow,2025,17,2025-09-21 11:58:21.318
0 days 00:58:50.517000,4,SCDeployed,2025,17,2025-09-21 11:58:50.517
0 days 01:07:30.553000,1,AllClear,2025,17,2025-09-21 12:07:30.553
0 days 01:13:24.493000,2,Yellow,2025,17,2025-09-21 12:13:24.493
0 days 01:13:26.013000,1,AllClear,2025,17,2025-09-21 12:13:26.013
0 days 01:31:02.791000,2,Yellow,2025,17,2025-09-21 12:31:02.791
0 days 01:31:12.819000,1,AllClear,2025,17,2025-09-21 12:31:12.819
0 days 01:33:03.830000,2,Yellow,2025,17,2025-09-21 12:33:03.830
0 days 01:33:13.805000,1,AllClear,2025,17,2025-09-21 12:33:13.805
0 days 02:35:15.387000,2,Yellow,2025,17,2025-09-21 13:35:15.387
0 days 02:35:32.892000,1,AllClear,2025,17,2025-09-21 13:35:32.892
0 days 00:00:02.064000,2,Yellow,2025,18,2025-10-05 12:00:02.064
0 days 00:04:53.525000,1,AllClear,2025,18,2025-10-05 12:04:53.525
0 days 00:06:54.637000,2,Yellow,2025,18,2025-10-05 12:06:54.637
0 days 00:07:23.523000,1,AllClear,2025,18,2025-10-05 12:07:23.523
0 days 00:08:05.545000,2,Yellow,2025,18,2025-10-05 12:08:05.545
0 days 00:08:20.733000,1,AllClear,2025,18,2025-10-05 12:08:20.733
0 days 00:13:25.834000,2,Yellow,2025,18,2025-10-05 12:13:25.834
0 days 00:13:35.144000,1,AllClear,2025,18,2025-10-05 12:13:35.144
0 days 00:31:16.427000,2,Yellow,2025,18,2025-10-05 12:31:16.427
0 days 00:34:25.885000,1,AllClear,2025,18,2025-10-05 12:34:25.885
0 days 01:06:04.422000,2,Yellow,2025,18,2025-10-05 13:06:04.422
0 days 01:06:22.255000,1,AllClear,2025,18,2025-10-05 13:06:22.255
0 days 02:06:53.749000,2,Yellow,2025,18,2025-10-05 14:06:53.749
0 days 02:07:03.301000,1,AllClear,2025,18,2025-10-05 14:07:03.301
0 days 00:00:00,1,AllClear,2025,19,2025-10-19 19:00:00.000
0 days 00:07:38.581000,2,Yellow,2025,19,2025-10-19 19:07:38.581
0 days 00:07:58.436000,1,AllClear,2025,19,2025-10-19 19:07:58.436
0 days 00:08:51.745000,2,Yellow,2025,19,2025-10-19 19:08:51.745
0 days 00:09:14.062000,1,AllClear,2025,19,2025-10-19 19:09:14.062
0 days 00:24:22.385000,2,Yellow,2025,19,2025-10-19 19:24:22.385
0 days 00:24:43.270000,1,AllClear,2025,19,2025-10-19 19:24:43.270
0 days 00:25:48.430000,2,Yellow,2025,19,2025-10-19 19:25:48.430
0 days 00:34:10.741000,1,AllClear,2025,19,2025-10-19 19:34:10.741
0 days 00:57:59.804000,2,Yellow,2025,19,2025-10-19 19:57:59.804
0 days 00:58:08.476000,1,AllClear,2025,19,2025-10-19 19:58:08.476
0 days 01:06:34.483000,2,Yellow,2025,19,2025-10-19 20:06:34.483
0 days 01:07:03.394000,1,AllClear,2025,19,2025-10-19 20:07:03.394
0 days 01:07:04.956000,2,Yellow,2025,19,2025-10-19 20:07:04.956
0 days 01:07:39.687000,6,VSCDeployed,2025,19,2025-10-19 20:07:39.687
0 days 01:10:59.989000,7,VSCEnding,2025,19,2025-10-19 20:10:59.989
0 days 01:11:12.616000,1,AllClear,2025,19,2025-10-19 20:11:12.616
0 days 01:54:48.902000,2,Yellow,2025,19,2025-10-19 20:54:48.902
0 days 01:54:58.675000,1,AllClear,2025,19,2025-10-19 20:54:58.675
0 days 00:00:00,1,AllClear,2025,20,2025-10-26 20:00:00.000
0 days 01:00:39.516000,2,Yellow,2025,20,2025-10-26 21:00:39.516
0 days 01:01:11.438000,1,AllClear,2025,20,2025-10-26 21:01:11.438
0 days 01:04:41.755000,2,Yellow,2025,20,2025-10-26 21:04:41.755
0 days 01:04:44.818000,1,AllClear,2025,20,2025-10-26 21:04:44.818
0 days 02:32:05.543000,2,Yellow,2025,20,2025-10-26 22:32:05.543
0 days 02:33:07.478000,6,VSCDeployed,2025,20,2025-10-26 22:33:07.478
0 days 02:34:35.729000,7,VSCEnding,2025,20,2025-10-26 22:34:35.729
0 days 02:34:47.646000,1,AllClear,2025,20,2025-10-26 22:34:47.646
0 days 00:00:00,1,AllClear,2025,21,2025-11-09 17:00:00.000
0 days 00:46:32.143000,2,Yellow,2025,21,2025-11-09 17:46:32.143
0 days 00:46:35.717000,1,AllClear,2025,21,2025-11-09 17:46:35.717
0 days 00:57:56.247000,2,Yellow,2025,21,2025-11-09 17:57:56.247
0 days 00:58:38.234000,4,SCDeployed,2025,21,2025-11-09 17:58:38.234
0 days 01:05:22.922000,1,AllClear,2025,21,2025-11-09 18:05:22.922
0 days 01:06:19.217000,2,Yellow,2025,21,2025-11-09 18:06:19.217
0 days 01:07:12.049000,6,VSCDeployed,2025,21,2025-11-09 18:07:12.049
0 days 01:10:06.866000,7,VSCEnding,2025,21,2025-11-09 18:10:06.866
0 days 01:10:19.151000,1,AllClear,2025,21,2025-11-09 18:10:19.151
0 days 00:00:00,1,AllClear,2025,22,2025-11-23 04:00:00.000
0 days 00:02:58.728000,2,Yellow,2025,22,2025-11-23 04:02:58.728
0 days 00:07:50.117000,1,AllClear,2025,22,2025-11-23 04:07:50.117
0 days 00:25:54.532000,2,Yellow,2025,22,2025-11-23 04:25:54.532
0 days 00:27:41.743000,1,AllClear,2025,22,2025-11-23 04:27:41.743
0 days 00:57:54.644000,2,Yellow,2025,22,2025-11-23 04:57:54.644
0 days 00:58:07.113000,1,AllClear,2025,22,2025-11-23 04:58:07.113
0 days 00:59:06.700000,2,Yellow,2025,22,2025-11-23 04:59:06.700
0 days 00:59:24.745000,1,AllClear,2025,22,2025-11-23 04:59:24.745
0 days 00:59:33.457000,2,Yellow,2025,22,2025-11-23 04:59:33.457
0 days 01:00:41.129000,6,VSCDeployed,2025,22,2025-11-23 05:00:41.129
0 days 01:03:26.725000,7,VSCEnding,2025,22,2025-11-23 05:03:26.725
0 days 01:03:39.511000,1,AllClear,2025,22,2025-11-23 05:03:39.511
0 days 01:23:12.954000,6,VSCDeployed,2025,22,2025-11-23 05:23:12.954
0 days 01:24:16.310000,7,VSCEnding,2025,22,2025-11-23 05:24:16.310
0 days 01:24:29.670000,1,AllClear,2025,22,2025-11-23 05:24:29.670
0 days 00:00:00,1,AllClear,2025,23,2025-11-30 16:00:00.000
0 days 01:07:59.807000,2,Yellow,2025,23,2025-11-30 17:07:59.807
0 days 01:08:16.036000,4,SCDeployed,2025,23,2025-11-30 17:08:16.036
0 days 01:16:03.334000,1,AllClear,2025,23,2025-11-30 17:16:03.334
0 days 00:00:00,1,AllClear,2025,24,2025-12-07 13:00:00.000
0 days 00:01:02.202000,2,Yellow,2025,24,2025-12-07 13:01:02.202
0 days 00:01:44.386000,1,AllClear,2025,24,2025-12-07 13:01:44.386
0 days 00:05:45.128000,2,Yellow,2025,24,2025-12-07 13:05:45.128
0 days 00:06:16.112000,1,AllClear,2025,24,2025-12-07 13:06:16.112
0 days 00:46:39.231000,2,Yellow,2025,24,2025-12-07 13:46:39.231
0 days 00:46:52.088000,1,AllClear,2025,24,2025-12-07 13:46:52.088
