LapStartTime,Driver,LapNumber,LapTime,TyreLife,Sector1Time,Sector2Time,Sector3Time,Stint,Compound,Position,TrackStatus
0 days 01:57:29.135000,VER,34.0,0 days 00:01:36.384000,4.0,0 days 00:00:30.720000,0 days 00:00:41.701000,0 days 00:00:23.963000,3.0,MEDIUM,2.0,
0 days 01:57:47.978000,RUS,34.0,0 days 00:01:59.638000,1.0,0 days 00:00:53.191000,0 days 00:00:42.596000,0 days 00:00:23.851000,3.0,MEDIUM,7.0,
0 days 01:57:54.863000,HAM,34.0,0 days 00:01:37.593000,7.0,0 days 00:00:31.359000,0 days 00:00:42.193000,0 days 00:00:24.041000,3.0,MEDIUM,5.0,
0 days 01:57:58.236000,MAG,34.0,0 days 00:01:43.256000,23.0,0 days 00:00:31.980000,0 days 00:00:43.754000,0 days 00:00:27.522000,2.0,SOFT,6.0,
0 days 01:58:16.518000,BOT,34.0,0 days 00:01:39.739000,20.0,0 days 00:00:31.813000,0 days 00:00:43.413000,0 days 00:00:24.513000,2.0,MEDIUM,8.0,
0 days 01:58:19.777000,ZHO,34.0,0 days 00:01:39.851000,19.0,0 days 00:00:31.845000,0 days 00:00:43.403000,0 days 00:00:24.603000,2.0,MEDIUM,9.0,
0 days 01:58:26.393000,GAS,34.0,0 days 00:01:37.324000,2.0,0 days 00:00:31.172000,0 days 00:00:42.224000,0 days 00:00:23.928000,3.0,HARD,10.0,
0 days 01:58:28.226000,ALO,34.0,0 days 00:01:39.208000,9.0,0 days 00:00:31.777000,0 days 00:00:43.026000,0 days 00:00:24.405000,3.0,HARD,11.0,
0 days 01:58:32.102000,OCO,34.0,0 days 00:01:38.155000,4.0,0 days 00:00:31.416000,0 days 00:00:42.577000,0 days 00:00:24.162000,3.0,HARD,12.0,
0 days 01:58:34.358000,TSU,34.0,0 days 00:01:38.484000,5.0,0 days 00:00:31.536000,0 days 00:00:42.733000,0 days 00:00:24.215000,3.0,SOFT,13.0,
0 days 01:58:35.860000,MSC,34.0,0 days 00:01:41.178000,22.0,0 days 00:00:32.140000,0 days 00:00:44.136000,0 days 00:00:24.902000,2.0,MEDIUM,14.0,
0 days 01:58:41.023000,STR,34.0,0 days 00:01:40.363000,16.0,0 days 00:00:32.093000,0 days 00:00:43.545000,0 days 00:00:24.725000,2.0,SOFT,15.0,
0 days 01:58:46.855000,ALB,34.0,0 days 00:01:41.203000,21.0,0 days 00:00:32.206000,0 days 00:00:44.251000,0 days 00:00:24.746000,2.0,MEDIUM,16.0,
0 days 01:58:55.538000,RIC,34.0,0 days 00:02:02.850000,1.0,0 days 00:00:53.498000,0 days 00:00:43.777000,0 days 00:00:25.575000,3.0,HARD,19.0,
0 days 01:58:59.976000,HUL,34.0,0 days 00:01:44.369000,15.0,0 days 00:00:32.515000,0 days 00:00:46.993000,0 days 00:00:24.861000,2.0,SOFT,18.0,
0 days 01:59:00.764000,NOR,34.0,0 days 00:01:40.104000,10.0,0 days 00:00:31.516000,0 days 00:00:43.038000,0 days 00:00:25.550000,2.0,HARD,17.0,
0 days 01:59:03.605000,LEC,35.0,0 days 00:01:36.501000,4.0,0 days 00:00:30.873000,0 days 00:00:41.843000,0 days 00:00:23.785000,3.0,MEDIUM,1.0,
0 days 01:59:05.519000,VER,35.0,0 days 00:01:36.731000,5.0,0 days 00:00:30.946000,0 days 00:00:41.892000,0 days 00:00:23.893000,3.0,MEDIUM,2.0,
0 days 01:59:20.673000,SAI,35.0,0 days 00:01:36.454000,2.0,0 days 00:00:31.026000,0 days 00:00:41.681000,0 days 00:00:23.747000,3.0,MEDIUM,3.0,
0 days 01:59:23.124000,PER,35.0,0 days 00:01:36.302000,5.0,0 days 00:00:30.876000,0 days 00:00:41.565000,0 days 00:00:23.861000,3.0,SOFT,4.0,
0 days 01:59:25.164000,LAT,34.0,0 days 00:01:39.285000,2.0,0 days 00:00:31.413000,0 days 00:00:43.466000,0 days 00:00:24.406000,3.0,MEDIUM,20.0,
0 days 01:59:32.456000,HAM,35.0,0 days 00:01:37.470000,8.0,0 days 00:00:31.399000,0 days 00:00:42.155000,0 days 00:00:23.916000,3.0,MEDIUM,5.0,
0 days 01:59:41.492000,MAG,35.0,0 days 00:02:00.375000,1.0,0 days 00:00:53.724000,0 days 00:00:42.583000,0 days 00:00:24.068000,3.0,MEDIUM,10.0,
0 days 01:59:47.616000,RUS,35.0,0 days 00:01:37.216000,2.0,0 days 00:00:31.222000,0 days 00:00:42.276000,0 days 00:00:23.718000,3.0,MEDIUM,6.0,
0 days 01:59:56.257000,BOT,35.0,0 days 00:01:39.619000,21.0,0 days 00:00:31.777000,0 days 00:00:43.359000,0 days 00:00:24.483000,2.0,MEDIUM,7.0,
0 days 01:59:59.628000,ZHO,35.0,0 days 00:01:39.954000,20.0,0 days 00:00:31.868000,0 days 00:00:43.454000,0 days 00:00:24.632000,2.0,MEDIUM,8.0,
0 days 02:00:03.717000,GAS,35.0,0 days 00:01:37.540000,3.0,0 days 00:00:31.280000,0 days 00:00:42.286000,0 days 00:00:23.974000,3.0,HARD,9.0,
0 days 02:00:07.434000,ALO,35.0,0 days 00:01:39.214000,10.0,0 days 00:00:31.782000,0 days 00:00:43.037000,0 days 00:00:24.395000,3.0,HARD,11.0,
0 days 02:00:10.257000,OCO,35.0,0 days 00:01:38.307000,5.0,0 days 00:00:31.375000,0 days 00:00:42.778000,0 days 00:00:24.154000,3.0,HARD,12.0,
0 days 02:00:12.842000,TSU,35.0,0 days 00:01:38.523000,6.0,0 days 00:00:31.463000,0 days 00:00:42.766000,0 days 00:00:24.294000,3.0,SOFT,13.0,
0 days 02:00:17.038000,MSC,35.0,0 days 00:01:43.748000,23.0,0 days 00:00:32.192000,0 days 00:00:44.027000,0 days 00:00:27.529000,2.0,MEDIUM,14.0,
0 days 02:00:21.386000,STR,35.0,0 days 00:01:40.452000,17.0,0 days 00:00:32.140000,0 days 00:00:43.547000,0 days 00:00:24.765000,2.0,SOFT,15.0,
0 days 02:00:28.058000,ALB,35.0,0 days 00:01:43.965000,22.0,0 days 00:00:32.119000,0 days 00:00:44.309000,0 days 00:00:27.537000,2.0,MEDIUM,16.0,
0 days 02:00:40.106000,LEC,36.0,0 days 00:01:36.561000,5.0,0 days 00:00:31.076000,0 days 00:00:41.698000,0 days 00:00:23.787000,3.0,MEDIUM,1.0,
0 days 02:00:40.868000,NOR,35.0,0 days 00:01:40.844000,11.0,0 days 00:00:32.726000,0 days 00:00:43.530000,0 days 00:00:24.588000,2.0,HARD,17.0,
0 days 02:00:42.250000,VER,36.0,0 days 00:01:36.920000,6.0,0 days 00:00:30.961000,0 days 00:00:41.889000,0 days 00:00:24.070000,3.0,MEDIUM,2.0,
0 days 02:00:44.345000,HUL,35.0,0 days 00:01:40.815000,16.0,0 days 00:00:32.075000,0 days 00:00:43.884000,0 days 00:00:24.856000,2.0,SOFT,18.0,
0 days 02:00:57.127000,SAI,36.0,0 days 00:01:36.600000,3.0,0 days 00:00:31.074000,0 days 00:00:41.756000,0 days 00:00:23.770000,3.0,MEDIUM,3.0,
0 days 02:00:58.388000,RIC,35.0,0 days 00:01:40.424000,2.0,0 days 00:00:32.850000,0 days 00:00:43.162000,0 days 00:00:24.412000,3.0,HARD,19.0,
0 days 02:00:59.426000,PER,36.0,0 days 00:01:36.511000,6.0,0 days 00:00:30.992000,0 days 00:00:41.679000,0 days 00:00:23.840000,3.0,SOFT,4.0,
0 days 02:01:04.449000,LAT,35.0,0 days 00:01:39.763000,3.0,0 days 00:00:31.564000,0 days 00:00:43.791000,0 days 00:00:24.408000,3.0,MEDIUM,20.0,
0 days 02:01:09.926000,HAM,36.0,0 days 00:01:37.660000,9.0,0 days 00:00:31.360000,0 days 00:00:42.408000,0 days 00:00:23.892000,3.0,MEDIUM,5.0,
0 days 02:01:24.832000,RUS,36.0,0 days 00:01:37.527000,3.0,0 days 00:00:31.350000,0 days 00:00:42.457000,0 days 00:00:23.720000,3.0,MEDIUM,6.0,
0 days 02:01:35.876000,BOT,36.0,0 days 00:01:42.299000,22.0,0 days 00:00:31.811000,0 days 00:00:43.453000,0 days 00:00:27.035000,2.0,MEDIUM,7.0,
0 days 02:01:39.582000,ZHO,36.0,0 days 00:01:40.185000,21.0,0 days 00:00:31.896000,0 days 00:00:43.529000,0 days 00:00:24.760000,2.0,MEDIUM,8.0,
0 days 02:01:41.257000,GAS,36.0,0 days 00:01:39.827000,4.0,0 days 00:00:32.403000,0 days 00:00:43.205000,0 days 00:00:24.219000,3.0,HARD,10.0,
0 days 02:01:41.867000,MAG,36.0,0 days 00:01:37.941000,2.0,0 days 00:00:31.265000,0 days 00:00:42.361000,0 days 00:00:24.315000,3.0,MEDIUM,9.0,
0 days 02:01:46.648000,ALO,36.0,0 days 00:01:39.389000,11.0,0 days 00:00:31.840000,0 days 00:00:43.098000,0 days 00:00:24.451000,3.0,HARD,11.0,
0 days 02:01:48.564000,OCO,36.0,0 days 00:01:38.515000,6.0,0 days 00:00:31.497000,0 days 00:00:42.703000,0 days 00:00:24.315000,3.0,HARD,12.0,
0 days 02:01:51.365000,TSU,36.0,0 days 00:01:38.647000,7.0,0 days 00:00:31.518000,0 days 00:00:42.859000,0 days 00:00:24.270000,3.0,SOFT,13.0,
0 days 02:02:00.786000,MSC,36.0,0 days 00:01:58.500000,3.0,0 days 00:00:52.783000,0 days 00:00:41.848000,0 days 00:00:23.869000,3.0,SOFT,15.0,
0 days 02:02:01.838000,STR,36.0,0 days 00:01:40.484000,18.0,0 days 00:00:32.043000,0 days 00:00:43.599000,0 days 00:00:24.842000,2.0,SOFT,14.0,
0 days 02:02:12.023000,ALB,36.0,0 days 00:02:03.311000,3.0,0 days 00:00:54.336000,0 days 00:00:44.615000,0 days 00:00:24.360000,3.0,MEDIUM,18.0,
0 days 02:02:16.667000,LEC,37.0,0 days 00:01:36.663000,6.0,0 days 00:00:31.145000,0 days 00:00:41.699000,0 days 00:00:23.819000,3.0,MEDIUM,1.0,
0 days 02:02:19.170000,VER,37.0,0 days 00:01:36.962000,7.0,0 days 00:00:30.907000,0 days 00:00:42.037000,0 days 00:00:24.018000,3.0,MEDIUM,2.0,
0 days 02:02:21.712000,NOR,36.0,0 days 00:01:40.766000,12.0,0 days 00:00:32.944000,0 days 00:00:43.347000,0 days 00:00:24.475000,2.0,HARD,16.0,
0 days 02:02:25.160000,HUL,36.0,0 days 00:01:40.658000,17.0,0 days 00:00:32.011000,0 days 00:00:43.769000,0 days 00:00:24.878000,2.0,SOFT,17.0,
0 days 02:02:33.727000,SAI,37.0,0 days 00:01:36.893000,4.0,0 days 00:00:31.247000,0 days 00:00:41.877000,0 days 00:00:23.769000,3.0,MEDIUM,3.0,
0 days 02:02:35.937000,PER,37.0,0 days 00:01:37.119000,7.0,0 days 00:00:31.087000,0 days 00:00:42.061000,0 days 00:00:23.971000,3.0,SOFT,4.0,
0 days 02:02:38.812000,RIC,36.0,0 days 00:01:38.927000,3.0,0 days 00:00:31.745000,0 days 00:00:42.878000,0 days 00:00:24.304000,3.0,HARD,19.0,
0 days 02:02:44.212000,LAT,36.0,0 days 00:01:39.455000,4.0,0 days 00:00:31.705000,0 days 00:00:43.503000,0 days 00:00:24.247000,3.0,MEDIUM,20.0,
0 days 02:02:47.586000,HAM,37.0,0 days 00:01:37.771000,10.0,0 days 00:00:31.436000,0 days 00:00:42.307000,0 days 00:00:24.028000,3.0,MEDIUM,5.0,
0 days 02:03:02.359000,RUS,37.0,0 days 00:01:37.753000,4.0,0 days 00:00:31.356000,0 days 00:00:42.594000,0 days 00:00:23.803000,3.0,MEDIUM,6.0,
0 days 02:03:18.175000,BOT,37.0,0 days 00:01:58.899000,1.0,0 days 00:00:52.737000,0 days 00:00:42.340000,0 days 00:00:23.822000,3.0,MEDIUM,13.0,
0 days 02:03:19.767000,ZHO,37.0,0 days 00:01:42.700000,22.0,0 days 00:00:32.040000,0 days 00:00:43.599000,0 days 00:00:27.061000,2.0,MEDIUM,9.0,
0 days 02:03:19.808000,MAG,37.0,0 days 00:01:36.903000,3.0,0 days 00:00:30.850000,0 days 00:00:42.158000,0 days 00:00:23.895000,3.0,MEDIUM,7.0,
0 days 02:03:21.084000,GAS,37.0,0 days 00:01:39.596000,5.0,0 days 00:00:31.695000,0 days 00:00:43.155000,0 days 00:00:24.746000,3.0,HARD,8.0,
0 days 02:03:26.037000,ALO,37.0,0 days 00:01:39.426000,12.0,0 days 00:00:31.847000,0 days 00:00:43.040000,0 days 00:00:24.539000,3.0,HARD,10.0,
0 days 02:03:27.079000,OCO,37.0,0 days 00:01:38.851000,7.0,0 days 00:00:31.358000,0 days 00:00:43.278000,0 days 00:00:24.215000,3.0,HARD,11.0,
0 days 02:03:30.012000,TSU,37.0,0 days 00:01:38.289000,8.0,0 days 00:00:31.479000,0 days 00:00:42.578000,0 days 00:00:24.232000,3.0,SOFT,12.0,
0 days 02:03:42.322000,STR,37.0,0 days 00:01:40.487000,19.0,0 days 00:00:32,0 days 00:00:43.701000,0 days 00:00:24.786000,2.0,SOFT,14.0,
0 days 02:03:53.330000,LEC,38.0,0 days 00:01:36.623000,7.0,0 days 00:00:31.081000,0 days 00:00:41.761000,0 days 00:00:23.781000,3.0,MEDIUM,1.0,
0 days 02:03:56.132000,VER,38.0,0 days 00:01:36.898000,8.0,0 days 00:00:30.949000,0 days 00:00:41.961000,0 days 00:00:23.988000,3.0,MEDIUM,2.0,
0 days 02:03:59.286000,MSC,37.0,0 days 00:01:36.956000,4.0,0 days 00:00:31.048000,0 days 00:00:41.912000,0 days 00:00:23.996000,3.0,SOFT,15.0,
0 days 02:04:02.478000,NOR,37.0,0 days 00:01:39.657000,13.0,0 days 00:00:31.920000,0 days 00:00:43.275000,0 days 00:00:24.462000,2.0,HARD,16.0,
0 days 02:04:05.818000,HUL,37.0,0 days 00:01:43.481000,18.0,0 days 00:00:32.079000,0 days 00:00:43.799000,0 days 00:00:27.603000,2.0,SOFT,17.0,
0 days 02:04:10.620000,SAI,38.0,0 days 00:01:37.012000,5.0,0 days 00:00:31.159000,0 days 00:00:42.025000,0 days 00:00:23.828000,3.0,MEDIUM,3.0,
0 days 02:04:13.056000,PER,38.0,0 days 00:01:36.755000,8.0,0 days 00:00:30.930000,0 days 00:00:41.873000,0 days 00:00:23.952000,3.0,SOFT,4.0,
0 days 02:04:15.334000,ALB,37.0,0 days 00:01:39.165000,4.0,0 days 00:00:31.836000,0 days 00:00:43.213000,0 days 00:00:24.116000,3.0,MEDIUM,18.0,
0 days 02:04:17.739000,RIC,37.0,0 days 00:01:38.988000,4.0,0 days 00:00:31.687000,0 days 00:00:42.942000,0 days 00:00:24.359000,3.0,HARD,19.0,
0 days 02:04:23.667000,LAT,37.0,0 days 00:01:41.384000,5.0,0 days 00:00:31.576000,0 days 00:00:45.231000,0 days 00:00:24.577000,3.0,MEDIUM,20.0,
0 days 02:04:25.357000,HAM,38.0,0 days 00:01:37.942000,11.0,0 days 00:00:31.380000,0 days 00:00:42.490000,0 days 00:00:24.072000,3.0,MEDIUM,5.0,
0 days 02:04:40.112000,RUS,38.0,0 days 00:01:37.792000,5.0,0 days 00:00:31.434000,0 days 00:00:42.463000,0 days 00:00:23.895000,3.0,MEDIUM,6.0,
0 days 02:04:56.711000,MAG,38.0,0 days 00:01:37.636000,4.0,0 days 00:00:31.249000,0 days 00:00:42.371000,0 days 00:00:24.016000,3.0,MEDIUM,7.0,
0 days 02:05:00.680000,GAS,38.0,0 days 00:01:38.221000,6.0,0 days 00:00:31.087000,0 days 00:00:42.988000,0 days 00:00:24.146000,3.0,HARD,8.0,
0 days 02:05:02.467000,ZHO,38.0,0 days 00:02:00.031000,1.0,0 days 00:00:53.275000,0 days 00:00:42.809000,0 days 00:00:23.947000,3.0,MEDIUM,13.0,
0 days 02:05:05.463000,ALO,38.0,0 days 00:01:40.034000,13.0,0 days 00:00:32.059000,0 days 00:00:43.299000,0 days 00:00:24.676000,3.0,HARD,10.0,
0 days 02:05:05.930000,OCO,38.0,0 days 00:01:38.210000,8.0,0 days 00:00:31.134000,0 days 00:00:42.852000,0 days 00:00:24.224000,3.0,HARD,9.0,
0 days 02:05:08.301000,TSU,38.0,0 days 00:01:38.713000,9.0,0 days 00:00:31.474000,0 days 00:00:42.893000,0 days 00:00:24.346000,3.0,SOFT,11.0,
0 days 02:05:17.074000,BOT,38.0,0 days 00:01:36.641000,2.0,0 days 00:00:30.948000,0 days 00:00:41.820000,0 days 00:00:23.873000,3.0,MEDIUM,12.0,
0 days 02:05:22.809000,STR,38.0,0 days 00:01:43.895000,20.0,0 days 00:00:32.164000,0 days 00:00:44.277000,0 days 00:00:27.454000,2.0,SOFT,14.0,
0 days 02:05:29.953000,LEC,39.0,0 days 00:01:36.939000,8.0,0 days 00:00:31.213000,0 days 00:00:41.797000,0 days 00:00:23.929000,3.0,MEDIUM,1.0,
0 days 02:05:33.030000,VER,39.0,0 days 00:01:37.255000,9.0,0 days 00:00:31.111000,0 days 00:00:42.043000,0 days 00:00:24.101000,3.0,MEDIUM,2.0,
0 days 02:05:36.242000,MSC,38.0,0 days 00:01:37.176000,5.0,0 days 00:00:31.130000,0 days 00:00:42.019000,0 days 00:00:24.027000,3.0,SOFT,15.0,
0 days 02:05:42.135000,NOR,38.0,0 days 00:01:39.679000,14.0,0 days 00:00:31.911000,0 days 00:00:43.163000,0 days 00:00:24.605000,2.0,HARD,16.0,
0 days 02:05:47.632000,SAI,39.0,0 days 00:01:37.044000,6.0,0 days 00:00:31.104000,0 days 00:00:42.068000,0 days 00:00:23.872000,3.0,MEDIUM,3.0,
0 days 02:05:49.299000,HUL,38.0,0 days 00:02:02.368000,1.0,0 days 00:00:54.510000,0 days 00:00:43.339000,0 days 00:00:24.519000,3.0,MEDIUM,20.0,
0 days 02:05:49.811000,PER,39.0,0 days 00:01:36.987000,9.0,0 days 00:00:30.955000,0 days 00:00:41.949000,0 days 00:00:24.083000,3.0,SOFT,4.0,
0 days 02:05:54.499000,ALB,38.0,0 days 00:01:39.127000,5.0,0 days 00:00:31.632000,0 days 00:00:43.295000,0 days 00:00:24.200000,3.0,MEDIUM,17.0,
0 days 02:05:56.727000,RIC,38.0,0 days 00:01:39.146000,5.0,0 days 00:00:31.768000,0 days 00:00:42.985000,0 days 00:00:24.393000,3.0,HARD,18.0,
0 days 02:06:03.299000,HAM,39.0,0 days 00:01:37.668000,12.0,0 days 00:00:31.394000,0 days 00:00:42.258000,0 days 00:00:24.016000,3.0,MEDIUM,5.0,
0 days 02:06:05.051000,LAT,38.0,0 days 00:01:39.891000,6.0,0 days 00:00:31.653000,0 days 00:00:43.986000,0 days 00:00:24.252000,3.0,MEDIUM,19.0,
0 days 02:06:17.904000,RUS,39.0,0 days 00:01:37.721000,6.0,0 days 00:00:31.398000,0 days 00:00:42.451000,0 days 00:00:23.872000,3.0,MEDIUM,6.0,
0 days 02:06:34.347000,MAG,39.0,0 days 00:01:37.566000,5.0,0 days 00:00:31.286000,0 days 00:00:42.309000,0 days 00:00:23.971000,3.0,MEDIUM,7.0,
0 days 02:06:38.901000,GAS,39.0,0 days 00:01:38.552000,7.0,0 days 00:00:31.608000,0 days 00:00:42.857000,0 days 00:00:24.087000,3.0,HARD,8.0,
0 days 02:06:44.140000,OCO,39.0,0 days 00:01:38.612000,9.0,0 days 00:00:31.526000,0 days 00:00:42.833000,0 days 00:00:24.253000,3.0,HARD,9.0,
0 days 02:06:45.497000,ALO,39.0,0 days 00:01:40.009000,14.0,0 days 00:00:31.896000,0 days 00:00:43.590000,0 days 00:00:24.523000,3.0,HARD,10.0,
0 days 02:06:47.014000,TSU,39.0,0 days 00:01:38.912000,10.0,0 days 00:00:31.454000,0 days 00:00:43.067000,0 days 00:00:24.391000,3.0,SOFT,11.0,
0 days 02:06:53.715000,BOT,39.0,0 days 00:01:37.067000,3.0,0 days 00:00:31.053000,0 days 00:00:42.123000,0 days 00:00:23.891000,3.0,MEDIUM,12.0,
0 days 02:07:02.498000,ZHO,39.0,0 days 00:01:36.685000,2.0,0 days 00:00:31.037000,0 days 00:00:41.864000,0 days 00:00:23.784000,3.0,MEDIUM,13.0,
0 days 02:07:06.704000,STR,39.0,0 days 00:02:01.514000,1.0,0 days 00:00:55.198000,0 days 00:00:42.219000,0 days 00:00:24.097000,3.0,MEDIUM,16.0,
0 days 02:07:06.892000,LEC,40.0,0 days 00:01:36.807000,9.0,0 days 00:00:31.091000,0 days 00:00:41.824000,0 days 00:00:23.892000,3.0,MEDIUM,1.0,
0 days 02:07:10.285000,VER,40.0,0 days 00:01:37.308000,10.0,0 days 00:00:31.099000,0 days 00:00:42.070000,0 days 00:00:24.139000,3.0,MEDIUM,2.0,
0 days 02:07:13.418000,MSC,39.0,0 days 00:01:37.433000,6.0,0 days 00:00:31.077000,0 days 00:00:42.165000,0 days 00:00:24.191000,3.0,SOFT,14.0,
0 days 02:07:21.814000,NOR,39.0,0 days 00:01:39.677000,15.0,0 days 00:00:31.938000,0 days 00:00:43.099000,0 days 00:00:24.640000,2.0,HARD,15.0,
0 days 02:07:24.676000,SAI,40.0,0 days 00:01:37.271000,7.0,0 days 00:00:31.262000,0 days 00:00:42.065000,0 days 00:00:23.944000,3.0,MEDIUM,3.0,
0 days 02:07:26.798000,PER,40.0,0 days 00:01:37.178000,10.0,0 days 00:00:31.155000,0 days 00:00:41.999000,0 days 00:00:24.024000,3.0,SOFT,4.0,
0 days 02:07:33.626000,ALB,39.0,0 days 00:01:39.025000,6.0,0 days 00:00:31.639000,0 days 00:00:43.230000,0 days 00:00:24.156000,3.0,MEDIUM,17.0,
0 days 02:07:35.873000,RIC,39.0,0 days 00:01:39.320000,6.0,0 days 00:00:31.847000,0 days 00:00:43.053000,0 days 00:00:24.420000,3.0,HARD,18.0,
0 days 02:07:40.967000,HAM,40.0,0 days 00:01:37.898000,13.0,0 days 00:00:31.549000,0 days 00:00:42.349000,0 days 00:00:24,3.0,MEDIUM,5.0,
0 days 02:07:44.942000,LAT,39.0,0 days 00:01:40.258000,7.0,0 days 00:00:31.770000,0 days 00:00:44.094000,0 days 00:00:24.394000,3.0,MEDIUM,19.0,
0 days 02:07:51.667000,HUL,39.0,0 days 00:01:38.819000,2.0,0 days 00:00:31.577000,0 days 00:00:42.850000,0 days 00:00:24.392000,3.0,MEDIUM,20.0,
0 days 02:07:55.625000,RUS,40.0,0 days 00:01:37.790000,7.0,0 days 00:00:31.423000,0 days 00:00:42.359000,0 days 00:00:24.008000,3.0,MEDIUM,6.0,
0 days 02:08:11.913000,MAG,40.0,0 days 00:01:37.901000,6.0,0 days 00:00:31.372000,0 days 00:00:42.433000,0 days 00:00:24.096000,3.0,MEDIUM,7.0,
0 days 02:08:17.453000,GAS,40.0,0 days 00:01:38.204000,8.0,0 days 00:00:31.492000,0 days 00:00:42.613000,0 days 00:00:24.099000,3.0,HARD,8.0,
0 days 02:08:22.752000,OCO,40.0,0 days 00:01:38.641000,10.0,0 days 00:00:31.431000,0 days 00:00:42.877000,0 days 00:00:24.333000,3.0,HARD,9.0,
0 days 02:08:25.506000,ALO,40.0,0 days 00:01:40.295000,15.0,0 days 00:00:32.088000,0 days 00:00:43.517000,0 days 00:00:24.690000,3.0,HARD,11.0,
0 days 02:08:25.926000,TSU,40.0,0 days 00:01:38.377000,11.0,0 days 00:00:31.222000,0 days 00:00:42.844000,0 days 00:00:24.311000,3.0,SOFT,10.0,
0 days 02:08:30.782000,BOT,40.0,0 days 00:01:37.497000,4.0,0 days 00:00:31.215000,0 days 00:00:42.389000,0 days 00:00:23.893000,3.0,MEDIUM,12.0,
0 days 02:08:39.183000,ZHO,40.0,0 days 00:01:36.742000,3.0,0 days 00:00:31.052000,0 days 00:00:41.928000,0 days 00:00:23.762000,3.0,MEDIUM,13.0,
0 days 02:08:43.699000,LEC,41.0,0 days 00:01:37.044000,10.0,0 days 00:00:31.241000,0 days 00:00:41.922000,0 days 00:00:23.881000,3.0,MEDIUM,1.0,
0 days 02:08:47.593000,VER,41.0,0 days 00:01:37.284000,11.0,0 days 00:00:31.044000,0 days 00:00:42.055000,0 days 00:00:24.185000,3.0,MEDIUM,2.0,
0 days 02:08:50.851000,MSC,40.0,0 days 00:01:37.947000,7.0,0 days 00:00:31.184000,0 days 00:00:42.585000,0 days 00:00:24.178000,3.0,SOFT,14.0,
0 days 02:09:01.491000,NOR,40.0,0 days 00:01:41.799000,16.0,0 days 00:00:32.527000,0 days 00:00:44.625000,0 days 00:00:24.647000,2.0,HARD,15.0,
0 days 02:09:01.947000,SAI,41.0,0 days 00:01:36.771000,8.0,0 days 00:00:30.801000,0 days 00:00:42.078000,0 days 00:00:23.892000,3.0,MEDIUM,3.0,
0 days 02:09:03.976000,PER,41.0,0 days 00:01:37.639000,11.0,0 days 00:00:31.155000,0 days 00:00:42.332000,0 days 00:00:24.152000,3.0,SOFT,4.0,
0 days 02:09:08.218000,STR,40.0,0 days 00:01:37.861000,2.0,0 days 00:00:31.321000,0 days 00:00:42.388000,0 days 00:00:24.152000,3.0,MEDIUM,16.0,
0 days 02:09:12.651000,ALB,40.0,0 days 00:01:39.140000,7.0,0 days 00:00:31.583000,0 days 00:00:43.330000,0 days 00:00:24.227000,3.0,MEDIUM,17.0,
0 days 02:09:15.193000,RIC,40.0,0 days 00:01:39.157000,7.0,0 days 00:00:31.706000,0 days 00:00:42.994000,0 days 00:00:24.457000,3.0,HARD,18.0,
0 days 02:09:18.865000,HAM,41.0,0 days 00:01:37.912000,14.0,0 days 00:00:31.442000,0 days 00:00:42.391000,0 days 00:00:24.079000,3.0,MEDIUM,5.0,
0 days 02:09:25.200000,LAT,40.0,0 days 00:01:40.219000,8.0,0 days 00:00:31.895000,0 days 00:00:43.950000,0 days 00:00:24.374000,3.0,MEDIUM,19.0,
0 days 02:09:30.486000,HUL,40.0,0 days 00:01:38.751000,3.0,0 days 00:00:31.610000,0 days 00:00:42.895000,0 days 00:00:24.246000,3.0,MEDIUM,20.0,
0 days 02:09:33.415000,RUS,41.0,0 days 00:01:37.783000,8.0,0 days 00:00:31.393000,0 days 00:00:42.415000,0 days 00:00:23.975000,3.0,MEDIUM,6.0,
0 days 02:09:49.814000,MAG,41.0,0 days 00:01:37.726000,7.0,0 days 00:00:31.194000,0 days 00:00:42.463000,0 days 00:00:24.069000,3.0,MEDIUM,7.0,
0 days 02:09:55.657000,GAS,41.0,0 days 00:01:38.301000,9.0,0 days 00:00:31.523000,0 days 00:00:42.621000,0 days 00:00:24.157000,3.0,HARD,8.0,
0 days 02:10:01.393000,OCO,41.0,0 days 00:01:38.584000,11.0,0 days 00:00:31.544000,0 days 00:00:42.785000,0 days 00:00:24.255000,3.0,HARD,9.0,
0 days 02:10:04.303000,TSU,41.0,0 days 00:01:38.693000,12.0,0 days 00:00:31.546000,0 days 00:00:42.841000,0 days 00:00:24.306000,3.0,SOFT,10.0,
0 days 02:10:05.801000,ALO,41.0,0 days 00:01:39.854000,16.0,0 days 00:00:31.903000,0 days 00:00:43.357000,0 days 00:00:24.594000,3.0,HARD,11.0,
0 days 02:10:08.279000,BOT,41.0,0 days 00:01:37.687000,5.0,0 days 00:00:31.285000,0 days 00:00:42.539000,0 days 00:00:23.863000,3.0,MEDIUM,12.0,
0 days 02:10:15.925000,ZHO,41.0,0 days 00:01:36.745000,4.0,0 days 00:00:31.007000,0 days 00:00:41.881000,0 days 00:00:23.857000,3.0,MEDIUM,13.0,
0 days 02:10:20.743000,LEC,42.0,0 days 00:01:37.040000,11.0,0 days 00:00:31.086000,0 days 00:00:41.956000,0 days 00:00:23.998000,3.0,MEDIUM,1.0,
